site_no,facility_id,generator_id,registration_no,full_address,street_address,city,zipcode,stack_height,generation_budget_mw,generation_budget_method,generation_budget_source_id,pm25_budget_lb_per_hour,pm25_budget_method,pm25_budget_source_id,pm25_lb_per_mwh,pm25_factor_method,pm25_factor_source_id,observed_capacity_mw,observed_pm25_budget_lb_per_hour,observed_pm25_lb_per_mwh,imputation_tier,is_assumption,is_upper_bound,source_url,local_pdf_path,notes,generation_budget_mwh,lon,lat,geocode_match,geocode_match_type,geocode_address,matrix_index,region_id
VA_DEQ_74141_SITE_02,deq_va_deq_74141_site_02,deq_va_deq_74141_site_02_gensets,74141,"22280 Randolph Drive Sterling, VA 20164",22280 Randolph Drive,Sterling,20164,15m,0.159210526315,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.00228310502283,permit_extracted_pm25_budget,deq_permit_74141,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.00228310502283,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74141-3_QTS_Investment_Properties_Ashburn_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,0.159210526315,-77.3958671,39.0124265,True,zip_centroid_approx,ZCTA centroid 20164,3679,area_pop_003679
VA_DEQ_74147_SITE_01,deq_va_deq_74147_site_01,deq_va_deq_74147_site_01_gensets,74147,21830 Uunet Way Ashburn Virginia 20147,21830 Uunet Way,Ashburn,20147,15m,51.4249999999,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.737442922375,imputed_city_median_pm25_budget,city_median_pm25_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74147-1_Equinix_LLC_-_DC_13.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,51.4249999999,-77.47393877825,39.012378139814,True,Non_Exact,"21830 UUNET DR, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_74150_SITE_01,deq_va_deq_74150_site_01,deq_va_deq_74150_site_01_gensets,74150,"20945 Loudoun County Parkway Ashburn, VA 20147",20945 Loudoun County Parkway,Ashburn,20147,15m,56.3605263156,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.808219178082,permit_extracted_pm25_budget,deq_permit_74150,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.808219178082,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74150-2_Amazon_Data_Services,_Inc._IAD-114_IAD-115.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,56.3605263156,-77.44887492925,39.036492685451,True,Exact,"20945 LOUDOUN COUNTY PKWY, ASHBURN, VA, 20147",3724,area_pop_003724
VA_DEQ_74150_SITE_02,deq_va_deq_74150_site_02,deq_va_deq_74150_site_02_gensets,74150,"20935 Loudoun County Parkway Ashburn, VA 20147",20935 Loudoun County Parkway,Ashburn,20147,15m,56.3605263156,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.808219178082,permit_extracted_pm25_budget,deq_permit_74150,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.808219178082,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74150-2_Amazon_Data_Services,_Inc._IAD-114_IAD-115.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,56.3605263156,-77.449261183706,39.03717888847,True,Exact,"20935 LOUDOUN COUNTY PKWY, ASHBURN, VA, 20147",3724,area_pop_003724
VA_DEQ_74152_SITE_01,deq_va_deq_74152_site_01,deq_va_deq_74152_site_01_gensets,74152,24400 Howling Rooster Ln Sterling VA 20166,24400 Howling Rooster Ln,Sterling,20166,15m,118.771052631,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.70319634703,permit_extracted_pm25_budget,deq_permit_74152,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.70319634703,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74152-5_Wheeler_Data_Center.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,118.771052631,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74153_SITE_01,deq_va_deq_74153_site_01,deq_va_deq_74153_site_01_gensets,74153,"22945 International Drive Sterling, VA 20166",22945 International Drive,Sterling,20166,15m,67.0276315788,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.961187214612,permit_extracted_pm25_budget,deq_permit_74153,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.961187214612,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74153-3_Amazon_Data_Services,_Inc._IAD-144_IAD-145.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,67.0276315788,-77.425428330225,38.980419323352,True,Exact,"22945 INTERNATIONAL DR, STERLING, VA, 20166",3530,area_pop_003530
VA_DEQ_74153_SITE_02,deq_va_deq_74153_site_02,deq_va_deq_74153_site_02_gensets,74153,"22868 International Drive Sterling, VA 20166",22868 International Drive,Sterling,20166,15m,67.0276315788,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.961187214612,permit_extracted_pm25_budget,deq_permit_74153,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.961187214612,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74153-3_Amazon_Data_Services,_Inc._IAD-144_IAD-145.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,67.0276315788,-77.424496122357,38.98504296185,True,Exact,"22868 INTERNATIONAL DR, STERLING, VA, 20166",3530,area_pop_003530
VA_DEQ_74153_SITE_03,deq_va_deq_74153_site_03,deq_va_deq_74153_site_03_gensets,74153,"23005 International Drive Sterling, VA 20166",23005 International Drive,Sterling,20166,15m,67.0276315788,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.961187214612,permit_extracted_pm25_budget,deq_permit_74153,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.961187214612,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74153-3_Amazon_Data_Services,_Inc._IAD-144_IAD-145.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,67.0276315788,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74154_SITE_01,deq_va_deq_74154_site_01,deq_va_deq_74154_site_01_gensets,74154,7900 Telegraph Road Fort Belvoir VA 22060-5928,7900 Telegraph Road,Fort Belvoir,22060-5928,15m,28.6578947368,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.41095890411,permit_extracted_pm25_budget,deq_permit_74154,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.41095890411,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74154-5_Aerospace_Data_Facility_-_East.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,28.6578947368,-77.1563497,38.7052338,True,zip_centroid_approx,ZCTA centroid 22060-5928,2566,area_pop_002566
VA_DEQ_74155_SITE_01,deq_va_deq_74155_site_01,deq_va_deq_74155_site_01_gensets,74155,"21955 Loudoun County Parkway Ashburn, VA 20147",21955 Loudoun County Parkway,Ashburn,20147,15m,45.6934210526,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.655251141553,permit_extracted_pm25_budget,deq_permit_74155,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.655251141553,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74155-4_Iskander_(LC-1A)_Jamshid_(LC-1B)_Kaveh_(LC2)_Lohrasp_Ventures_(LC3).pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,45.6934210526,-77.461684727468,39.008920214662,True,Exact,"21955 LOUDOUN COUNTY PKWY, ASHBURN, VA, 20147",3605,area_pop_003605
VA_DEQ_74155_SITE_02,deq_va_deq_74155_site_02,deq_va_deq_74155_site_02_gensets,74155,"21955 Loudoun County Parkway Ashburn, VA 20147",21955 Loudoun County Parkway,Ashburn,20147,15m,45.6934210526,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.655251141553,permit_extracted_pm25_budget,deq_permit_74155,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.655251141553,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74155-4_Iskander_(LC-1A)_Jamshid_(LC-1B)_Kaveh_(LC2)_Lohrasp_Ventures_(LC3).pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,45.6934210526,-77.461684727468,39.008920214662,True,Exact,"21955 LOUDOUN COUNTY PKWY, ASHBURN, VA, 20147",3605,area_pop_003605
VA_DEQ_74155_SITE_03,deq_va_deq_74155_site_03,deq_va_deq_74155_site_03_gensets,74155,"44621 Waxpool Road Ashburn, VA 20147",44621 Waxpool Road,Ashburn,20147,15m,45.6934210526,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.655251141553,permit_extracted_pm25_budget,deq_permit_74155,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.655251141553,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74155-4_Iskander_(LC-1A)_Jamshid_(LC-1B)_Kaveh_(LC2)_Lohrasp_Ventures_(LC3).pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,45.6934210526,-77.475251097716,39.013226875813,True,Exact,"44621 WAXPOOL RD, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_74155_SITE_04,deq_va_deq_74155_site_04,deq_va_deq_74155_site_04_gensets,74155,"44631 Waxpool Road Ashburn, VA 20147",44631 Waxpool Road,Ashburn,20147,15m,45.6934210526,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.655251141553,permit_extracted_pm25_budget,deq_permit_74155,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.655251141553,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74155-4_Iskander_(LC-1A)_Jamshid_(LC-1B)_Kaveh_(LC2)_Lohrasp_Ventures_(LC3).pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,45.6934210526,-77.475172235505,39.013245821689,True,Exact,"44631 WAXPOOL RD, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_74156_SITE_01,deq_va_deq_74156_site_01,deq_va_deq_74156_site_01_gensets,74156,22260 Cloud Plaza Sterling VA 20166,22260 Cloud Plaza,Sterling,20166,15m,57.1565789472,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.819634703196,imputed_city_median_pm25_budget,city_median_pm25_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74156-1_Sentinel_Ashburn_Nexus.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,57.1565789472,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74160_SITE_01,deq_va_deq_74160_site_01,deq_va_deq_74160_site_01_gensets,74160,"42255 Thunderball Drive Leesburg, Virginia",42255 Thunderball Drive,Leesburg,20175,15m,116.70131579,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.67351598174,permit_extracted_pm25_budget,deq_permit_74160,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.67351598174,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74160-3_Compass_IAD_Datacenter.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,116.70131579,-77.5994102,39.0640847,True,zip_centroid_approx,ZCTA centroid 20175,3767,area_pop_003767
VA_DEQ_74160_SITE_02,deq_va_deq_74160_site_02,deq_va_deq_74160_site_02_gensets,74160,"42254 Thunderball Drive Leesburg, Virginia",42254 Thunderball Drive,Leesburg,20175,15m,116.70131579,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.67351598174,permit_extracted_pm25_budget,deq_permit_74160,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.67351598174,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74160-3_Compass_IAD_Datacenter.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,116.70131579,-77.5994102,39.0640847,True,zip_centroid_approx,ZCTA centroid 20175,3767,area_pop_003767
VA_DEQ_74160_SITE_03,deq_va_deq_74160_site_03,deq_va_deq_74160_site_03_gensets,74160,"42311 Thunderball Drive Leesburg, Virginia",42311 Thunderball Drive,Leesburg,20175,15m,116.70131579,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.67351598174,permit_extracted_pm25_budget,deq_permit_74160,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.67351598174,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74160-3_Compass_IAD_Datacenter.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,116.70131579,-77.5994102,39.0640847,True,zip_centroid_approx,ZCTA centroid 20175,3767,area_pop_003767
VA_DEQ_74160_SITE_04,deq_va_deq_74160_site_04,deq_va_deq_74160_site_04_gensets,74160,"42310 Thunderball Drive Leesburg, Virginia",42310 Thunderball Drive,Leesburg,20175,15m,116.70131579,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.67351598174,permit_extracted_pm25_budget,deq_permit_74160,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.67351598174,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74160-3_Compass_IAD_Datacenter.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,116.70131579,-77.5994102,39.0640847,True,zip_centroid_approx,ZCTA centroid 20175,3767,area_pop_003767
VA_DEQ_74161_SITE_01,deq_va_deq_74161_site_01,deq_va_deq_74161_site_01_gensets,74161,"9400 Godwin Drive Manassas, VA 20110",9400 Godwin Drive,Manassas,20110,15m,91.0684210525,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.30593607306,permit_extracted_pm25_budget,deq_permit_74161,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.30593607306,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74161-5_QTS_Investment_Properties_Manassas_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,91.0684210525,-77.4869993,38.7463583,True,zip_centroid_approx,ZCTA centroid 20110,2634,area_pop_002634
VA_DEQ_74161_SITE_02,deq_va_deq_74161_site_02,deq_va_deq_74161_site_02_gensets,74161,"9420 Godwin Drive Manassas, VA 20110",9420 Godwin Drive,Manassas,20110,15m,91.0684210525,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.30593607306,permit_extracted_pm25_budget,deq_permit_74161,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.30593607306,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74161-5_QTS_Investment_Properties_Manassas_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,91.0684210525,-77.4869993,38.7463583,True,zip_centroid_approx,ZCTA centroid 20110,2634,area_pop_002634
VA_DEQ_74161_SITE_03,deq_va_deq_74161_site_03,deq_va_deq_74161_site_03_gensets,74161,"9450 Godwin Drive Manassas, VA 20110",9450 Godwin Drive,Manassas,20110,15m,91.0684210525,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.30593607306,permit_extracted_pm25_budget,deq_permit_74161,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.30593607306,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74161-5_QTS_Investment_Properties_Manassas_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,91.0684210525,-77.4869993,38.7463583,True,zip_centroid_approx,ZCTA centroid 20110,2634,area_pop_002634
VA_DEQ_74161_SITE_04,deq_va_deq_74161_site_04,deq_va_deq_74161_site_04_gensets,74161,"9540 Godwin Drive Manassas, VA 20110",9540 Godwin Drive,Manassas,20110,15m,91.0684210525,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.30593607306,permit_extracted_pm25_budget,deq_permit_74161,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.30593607306,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74161-5_QTS_Investment_Properties_Manassas_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,91.0684210525,-77.513069547502,38.746781582729,True,Exact,"9540 GODWIN DR, MANASSAS, VA, 20110",2633,area_pop_002633
VA_DEQ_74161_SITE_05,deq_va_deq_74161_site_05,deq_va_deq_74161_site_05_gensets,74161,"10680 University Blvd Manassas, VA 20110",10680 University Blvd,Manassas,20110,15m,91.0684210525,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.30593607306,permit_extracted_pm25_budget,deq_permit_74161,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.30593607306,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74161-5_QTS_Investment_Properties_Manassas_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,91.0684210525,-77.51724281721,38.751944906944,True,Exact,"10680 UNIVERSITY BLVD, MANASSAS, VA, 20110",2675,area_pop_002675
VA_DEQ_74161_SITE_06,deq_va_deq_74161_site_06,deq_va_deq_74161_site_06_gensets,74161,"9301 Freedom Center Blvd Manassas, VA 20110",9301 Freedom Center Blvd,Manassas,20110,15m,91.0684210525,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.30593607306,permit_extracted_pm25_budget,deq_permit_74161,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.30593607306,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74161-5_QTS_Investment_Properties_Manassas_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,91.0684210525,-77.519172027148,38.756659810983,True,Exact,"9301 FREEDOM CENTER BLVD, MANASSAS, VA, 20110",2675,area_pop_002675
VA_DEQ_74162_SITE_01,deq_va_deq_74162_site_01,deq_va_deq_74162_site_01_gensets,74162,45194 Vantage Data Plaza Sterling VA 20166,45194 Vantage Data Plaza,Sterling,20166,15m,60.4999999999,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.867579908676,permit_extracted_pm25_budget,deq_permit_74162,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.867579908676,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74162-5_Vantage_Data_Centers_VA11,_VA12,_VA13,_VA14,_&_VA15.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,60.4999999999,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74163_SITE_01,deq_va_deq_74163_site_01,deq_va_deq_74163_site_01_gensets,74163,20491 Goose Landing Lane Leesburg VA 20175,20491 Goose Landing Lane,Leesburg,20175,15m,60.4999999999,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.867579908676,permit_extracted_pm25_budget,deq_permit_74163,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.867579908676,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74163-9_Hayden_Technologies,_LLC.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,60.4999999999,-77.5994102,39.0640847,True,zip_centroid_approx,ZCTA centroid 20175,3767,area_pop_003767
VA_DEQ_74164_SITE_01,deq_va_deq_74164_site_01,deq_va_deq_74164_site_01_gensets,74164,45905 Maries Road Sterling Virginia 20166,45905 Maries Road,Sterling,20166,15m,6.04999999999,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.0867579908676,permit_extracted_pm25_budget,deq_permit_74164,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.0867579908676,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74164-3_CyrusOne_Northern_Virginia_Data_Center_-_Maries_Road.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,6.04999999999,-77.41193752371,39.022090498149,True,Exact,"45905 MARIES RD, STERLING, VA, 20166",3678,area_pop_003678
VA_DEQ_74167_SITE_01,deq_va_deq_74167_site_01,deq_va_deq_74167_site_01_gensets,74167,"9740 Hornbaker Rd Manassas, VA 20109",9740 Hornbaker Rd,Manassas,20109,15m,58.9078947367,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.844748858447,permit_extracted_pm25_budget,deq_permit_74167,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.844748858447,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74167-5_Amazon_Data_Services,_Inc._IAD-132_IAD-133.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,58.9078947367,-77.535861702135,38.749388266572,True,Exact,"9740 HORNBAKER RD, MANASSAS, VA, 20109",2632,area_pop_002632
VA_DEQ_74167_SITE_02,deq_va_deq_74167_site_02,deq_va_deq_74167_site_02_gensets,74167,"9750 Hornbaker Rd Manassas, VA 20109",9750 Hornbaker Rd,Manassas,20109,15m,58.9078947367,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.844748858447,permit_extracted_pm25_budget,deq_permit_74167,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.844748858447,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74167-5_Amazon_Data_Services,_Inc._IAD-132_IAD-133.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,58.9078947367,-77.535861391884,38.749359723315,True,Exact,"9750 HORNBAKER RD, MANASSAS, VA, 20109",2632,area_pop_002632
VA_DEQ_74167_SITE_03,deq_va_deq_74167_site_03,deq_va_deq_74167_site_03_gensets,74167,"11200 Thomasson Barn Rd Manassas, VA 20109",11200 Thomasson Barn Rd,Manassas,20109,15m,58.9078947367,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.844748858447,permit_extracted_pm25_budget,deq_permit_74167,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.844748858447,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74167-5_Amazon_Data_Services,_Inc._IAD-132_IAD-133.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,58.9078947367,-77.5310366,38.794739,True,zip_centroid_approx,ZCTA centroid 20109,2775,area_pop_002775
VA_DEQ_74167_SITE_04,deq_va_deq_74167_site_04,deq_va_deq_74167_site_04_gensets,74167,"12250 Thomasson Barn Rd Manassas, VA 20109",12250 Thomasson Barn Rd,Manassas,20109,15m,58.9078947367,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.844748858447,permit_extracted_pm25_budget,deq_permit_74167,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.844748858447,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74167-5_Amazon_Data_Services,_Inc._IAD-132_IAD-133.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,58.9078947367,-77.5310366,38.794739,True,zip_centroid_approx,ZCTA centroid 20109,2775,area_pop_002775
VA_DEQ_74167_SITE_05,deq_va_deq_74167_site_05,deq_va_deq_74167_site_05_gensets,74167,"9730 Hornbaker Rd Manassas, VA 20109",9730 Hornbaker Rd,Manassas,20109,15m,58.9078947367,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.844748858447,permit_extracted_pm25_budget,deq_permit_74167,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.844748858447,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74167-5_Amazon_Data_Services,_Inc._IAD-132_IAD-133.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,58.9078947367,-77.535862012386,38.749416809829,True,Exact,"9730 HORNBAKER RD, MANASSAS, VA, 20109",2632,area_pop_002632
